SPAC323.06c	x1134	exactMatch	I	3918048	3918027	-	exactMatch	I	3915145	3915166	+	exactMatch	I	3917546	3917569	+	exactMatch	I	3915654	3915632	-	exactMatch	I	3918008	3917983	-	exactMatch	I	3915203	3915223	+
SPBC1198.04c	x1137	exactMatch	II	181170	181149	-	exactMatch	II	176942	176964	+	exactMatch	II	180629	180653	+	exactMatch	II	177529	177502	-	exactMatch	II	181080	181054	-	exactMatch	II	177051	177072	+
SPBC1685.13	x1138	exactMatch	II	525593	525614	+	exactMatch	II	527234	527213	-	exactMatch	II	526127	526106	-	exactMatch	II	526684	526706	+	exactMatch	II	525657	525683	+	exactMatch	II	527156	527133	-
SPCC16C4.10	x114	exactMatch	III	685455	685479	+	exactMatch	III	687205	687181	-	exactMatch	III	686382	686358	-	exactMatch	III	686685	686709	+	exactMatch	III	686008	686032	+	exactMatch	III	687059	687035	-
SPAC2F3.13c	x1140	exactMatch	I	3950676	3950654	-	exactMatch	I	3948472	3948493	+	exactMatch	I	3950186	3950209	+	exactMatch	I	3949004	3948983	-	exactMatch	I	3950637	3950615	-	exactMatch	I	3948547	3948571	+
SPBC776.01	x1150	exactMatch	II	3171768	3171790	+	exactMatch	II	3173084	3173060	-	exactMatch	II	3172327	3172304	-	exactMatch	II	3172523	3172545	+	exactMatch	II	3171852	3171874	+	exactMatch	II	3173035	3173013	-
SPCC16C4.12	x116	exactMatch	III	689125	689149	+	exactMatch	III	690593	690569	-	exactMatch	III	690042	690018	-	exactMatch	III	690088	690112	+	exactMatch	III	689668	689692	+	exactMatch	III	690462	690438	-
SPCC16C4.13c	x117	exactMatch	III	692040	692016	-	exactMatch	III	690725	690749	+	exactMatch	III	691565	691590	+	exactMatch	III	691211	691187	-	exactMatch	III	691940	691916	-	exactMatch	III	690837	690861	+
SPCC16C4.14c	x118	exactMatch	III	695273	695249	-	exactMatch	III	691375	691399	+	exactMatch	III	694739	694763	+	exactMatch	III	691849	691825	-	exactMatch	III	695113	695089	-	exactMatch	III	691475	691499	+
SPAC16.02c	x1180	exactMatch	I	4427508	4427484	-	exactMatch	I	4424739	4424760	+	exactMatch	I	4426926	4426947	+	exactMatch	I	4425275	4425255	-	exactMatch	I	4427395	4427369	-	exactMatch	I	4424787	4424809	+
SPCC1795.05c	x119	exactMatch	III	988419	988443	+	exactMatch	III	989827	989803	-	exactMatch	III	988896	988871	-	exactMatch	III	989350	989376	+	exactMatch	III	988521	988545	+	exactMatch	III	989726	989702	-
SPCC1183.05c	x1195	exactMatch	III	603360	603339	-	exactMatch	III	598663	598684	+	exactMatch	III	602810	602830	+	exactMatch	III	599221	599198	-	exactMatch	III	603260	603239	-	exactMatch	III	598764	598790	+
SPAC17G6.11c	x12-0	exactMatch	I	3610172	3610148	-	exactMatch	I	3607473	3607497	+	exactMatch	I	3609683	3609707	+	exactMatch	I	3607993	3607969	-	exactMatch	I	3610057	3610033	-	exactMatch	I	3607619	3607643	+
SPCC18.05c	x120	exactMatch	III	1965161	1965137	-	exactMatch	III	1962658	1962682	+	exactMatch	III	1964634	1964658	+	exactMatch	III	1963134	1963109	-	exactMatch	III	1965008	1964984	-	exactMatch	III	1962759	1962783	+
SPAC823.02	x1204	exactMatch	I	2583251	2583271	+	exactMatch	I	2584482	2584461	-	exactMatch	I	2583839	2583819	-	exactMatch	I	2583968	2583989	+	exactMatch	I	2583387	2583408	+	exactMatch	I	2584444	2584422	-
SPCC18.10	x121	exactMatch	III	1974326	1974350	+	exactMatch	III	1976521	1976497	-	exactMatch	III	1975245	1975221	-	exactMatch	III	1976047	1976071	+	exactMatch	III	1974871	1974895	+	exactMatch	III	1976421	1976397	-
SPCC18.13	x122-0	exactMatch	III	1978452	1978476	+	exactMatch	III	1980652	1980628	-	exactMatch	III	1979369	1979345	-	exactMatch	III	1980165	1980189	+	exactMatch	III	1978995	1979019	+	exactMatch	III	1980539	1980515	-
SPCC1840.02c	x123	exactMatch	III	2255596	2255572	-	exactMatch	III	2248850	2248874	+	exactMatch	III	2255121	2255146	+	exactMatch	III	2249324	2249300	-	exactMatch	III	2255496	2255472	-	exactMatch	III	2248950	2248974	+
SPCC1840.08c	x124	exactMatch	III	2274137	2274109	-	exactMatch	III	2271804	2271828	+	exactMatch	III	2273668	2273692	+	exactMatch	III	2272282	2272258	-	exactMatch	III	2274042	2274018	-	exactMatch	III	2271908	2271932	+
SPCC191.06	x125	exactMatch	III	1713694	1713718	+	exactMatch	III	1715003	1714979	-	exactMatch	III	1714216	1714192	-	exactMatch	III	1714522	1714546	+	exactMatch	III	1713842	1713866	+	exactMatch	III	1714896	1714872	-
SPCC23B6.04c	x127	exactMatch	III	1281341	1281317	-	exactMatch	III	1277498	1277522	+	exactMatch	III	1280867	1280891	+	exactMatch	III	1278098	1278074	-	exactMatch	III	1281241	1281217	-	exactMatch	III	1277724	1277748	+
SPCC24B10.02c	x128	exactMatch	III	905252	905228	-	exactMatch	III	903106	903130	+	exactMatch	III	904775	904799	+	exactMatch	III	903653	903629	-	exactMatch	III	905149	905125	-	exactMatch	III	903279	903303	+
SPCC24B10.12	x129	exactMatch	III	920982	921006	+	exactMatch	III	922386	922362	-	exactMatch	III	921458	921434	-	exactMatch	III	921909	921933	+	exactMatch	III	921084	921108	+	exactMatch	III	922283	922259	-
SPAC17G6.12	x13	exactMatch	I	3611691	3611715	+	exactMatch	I	3615313	3615289	-	exactMatch	I	3612605	3612581	-	exactMatch	I	3614831	3614857	+	exactMatch	I	3612231	3612255	+	exactMatch	I	3615207	3615183	-
SPCC24B10.20	x130	exactMatch	III	937353	937377	+	exactMatch	III	939017	938993	-	exactMatch	III	937829	937805	-	exactMatch	III	938500	938524	+	exactMatch	III	937455	937479	+	exactMatch	III	938874	938850	-
SPCC306.11	x132	exactMatch	III	430340	430364	+	exactMatch	III	432088	432064	-	exactMatch	III	430817	430791	-	exactMatch	III	431613	431637	+	exactMatch	III	430441	430465	+	exactMatch	III	431987	431963	-
SPCC320.10	x133	exactMatch	III	148578	148554	-	exactMatch	III	145763	145787	+	exactMatch	III	148087	148111	+	exactMatch	III	146278	146254	-	exactMatch	III	148461	148437	-	exactMatch	III	145904	145928	+
SPCC330.03c	x134	exactMatch	III	110949	110925	-	exactMatch	III	109424	109448	+	exactMatch	III	110471	110495	+	exactMatch	III	109966	109941	-	exactMatch	III	110845	110821	-	exactMatch	III	109591	109615	+
SPCC330.04c	x135	exactMatch	III	113809	113785	-	exactMatch	III	111871	111895	+	exactMatch	III	113334	113359	+	exactMatch	III	112453	112428	-	exactMatch	III	113709	113685	-	exactMatch	III	112078	112102	+
SPCC330.09	x136	exactMatch	III	126848	126872	+	exactMatch	III	129605	129581	-	exactMatch	III	127323	127299	-	exactMatch	III	129130	129154	+	exactMatch	III	126949	126973	+	exactMatch	III	129504	129480	-
SPCC330.12c	x137	exactMatch	III	136947	136923	-	exactMatch	III	135515	135539	+	exactMatch	III	136462	136486	+	exactMatch	III	136047	136023	-	exactMatch	III	136836	136812	-	exactMatch	III	135673	135697	+
SPCC338.13	x138	exactMatch	III	1354659	1354635	-	exactMatch	III	1351545	1351569	+	exactMatch	III	1354184	1354209	+	exactMatch	III	1352033	1352009	-	exactMatch	III	1354559	1354535	-	exactMatch	III	1351659	1351683	+
SPCC338.08	x139	exactMatch	III	1360269	1360245	-	exactMatch	III	1358515	1358539	+	exactMatch	III	1359771	1359795	+	exactMatch	III	1358996	1358972	-	exactMatch	III	1360145	1360121	-	exactMatch	III	1358622	1358646	+
SPCC550.01c	x141	exactMatch	III	1186588	1186564	-	exactMatch	III	1185518	1185542	+	exactMatch	III	1186101	1186125	+	exactMatch	III	1186009	1185985	-	exactMatch	III	1186475	1186451	-	exactMatch	III	1185635	1185659	+
SPCC576.14	x143	exactMatch	III	2102148	2102172	+	exactMatch	III	2104239	2104215	-	exactMatch	III	2103061	2103037	-	exactMatch	III	2103763	2103788	+	exactMatch	III	2102687	2102711	+	exactMatch	III	2104138	2104114	-
SPCC584.05	x144	exactMatch	III	1537786	1537810	+	exactMatch	III	1540966	1540942	-	exactMatch	III	1538681	1538657	-	exactMatch	III	1540492	1540516	+	exactMatch	III	1538307	1538331	+	exactMatch	III	1540866	1540842	-
SPCC594.02c	x145	exactMatch	III	360183	360159	-	exactMatch	III	357846	357870	+	exactMatch	III	359664	359688	+	exactMatch	III	358438	358414	-	exactMatch	III	360038	360014	-	exactMatch	III	358064	358088	+
SPCC61.01c	x146	exactMatch	III	1442424	1442400	-	exactMatch	III	1441319	1441343	+	exactMatch	III	1441937	1441961	+	exactMatch	III	1441793	1441769	-	exactMatch	III	1442311	1442287	-	exactMatch	III	1441419	1441443	+
SPCC613.08	x147	exactMatch	III	92575	92599	+	exactMatch	III	94613	94589	-	exactMatch	III	93491	93467	-	exactMatch	III	94136	94160	+	exactMatch	III	93117	93141	+	exactMatch	III	94510	94486	-
SPAC17G8.06c	x15-0	exactMatch	I	2353601	2353577	-	exactMatch	I	2350921	2350945	+	exactMatch	I	2353099	2353123	+	exactMatch	I	2351450	2351426	-	exactMatch	I	2353473	2353449	-	exactMatch	I	2351076	2351100	+
SPCC622.10c	x151	exactMatch	III	1416596	1416572	-	exactMatch	III	1413187	1413211	+	exactMatch	III	1416041	1416065	+	exactMatch	III	1413662	1413637	-	exactMatch	III	1416415	1416391	-	exactMatch	III	1413287	1413311	+
SPCC622.11	x152	exactMatch	III	1416653	1416677	+	exactMatch	III	1419409	1419385	-	exactMatch	III	1417574	1417550	-	exactMatch	III	1418921	1418945	+	exactMatch	III	1417200	1417224	+	exactMatch	III	1419295	1419271	-
SPCC622.12c	x153	exactMatch	III	1421253	1421229	-	exactMatch	III	1419172	1419196	+	exactMatch	III	1420772	1420796	+	exactMatch	III	1419744	1419720	-	exactMatch	III	1421146	1421122	-	exactMatch	III	1419370	1419394	+
SPCC622.13c	x154	exactMatch	III	1426293	1426269	-	exactMatch	III	1422103	1422127	+	exactMatch	III	1425793	1425817	+	exactMatch	III	1422577	1422553	-	exactMatch	III	1426167	1426143	-	exactMatch	III	1422203	1422227	+
SPCC622.18	x155	exactMatch	III	1436703	1436727	+	exactMatch	III	1438186	1438162	-	exactMatch	III	1437216	1437192	-	exactMatch	III	1437711	1437735	+	exactMatch	III	1436842	1436866	+	exactMatch	III	1438085	1438061	-
SPCC63.02c	x156	exactMatch	III	836103	836079	-	exactMatch	III	833519	833543	+	exactMatch	III	835629	835653	+	exactMatch	III	833993	833969	-	exactMatch	III	836003	835979	-	exactMatch	III	833619	833643	+
SPCC63.06	x157	exactMatch	III	845474	845498	+	exactMatch	III	847341	847317	-	exactMatch	III	846039	846015	-	exactMatch	III	846858	846882	+	exactMatch	III	845665	845689	+	exactMatch	III	847232	847208	-
SPCC63.07	x158	exactMatch	III	848222	848246	+	exactMatch	III	850041	850017	-	exactMatch	III	849117	849093	-	exactMatch	III	849421	849445	+	exactMatch	III	848743	848767	+	exactMatch	III	849795	849771	-
SPCC63.08c	x159	exactMatch	III	853054	853030	-	exactMatch	III	849600	849624	+	exactMatch	III	852578	852602	+	exactMatch	III	850079	850054	-	exactMatch	III	852952	852928	-	exactMatch	III	849704	849728	+
SPAC17G8.13c	x16	exactMatch	I	2367162	2367138	-	exactMatch	I	2365006	2365030	+	exactMatch	I	2366637	2366661	+	exactMatch	I	2365493	2365469	-	exactMatch	I	2367011	2366987	-	exactMatch	I	2365119	2365143	+
SPCC63.10c	x160	exactMatch	III	856658	856634	-	exactMatch	III	854324	854348	+	exactMatch	III	856085	856109	+	exactMatch	III	854798	854774	-	exactMatch	III	856459	856435	-	exactMatch	III	854424	854448	+
SPCC63.11	x161	exactMatch	III	856733	856757	+	exactMatch	III	859591	859567	-	exactMatch	III	857261	857237	-	exactMatch	III	859086	859111	+	exactMatch	III	856887	856911	+	exactMatch	III	859461	859437	-
SPCC63.12c	x162	exactMatch	III	860843	860819	-	exactMatch	III	859371	859395	+	exactMatch	III	860369	860393	+	exactMatch	III	859874	859850	-	exactMatch	III	860743	860719	-	exactMatch	III	859500	859524	+
SPCC63.13	x163	exactMatch	III	861129	861153	+	exactMatch	III	862627	862603	-	exactMatch	III	861638	861614	-	exactMatch	III	862153	862177	+	exactMatch	III	861264	861288	+	exactMatch	III	862527	862503	-
SPCC63.14	x164	exactMatch	III	862321	862345	+	exactMatch	III	866706	866682	-	exactMatch	III	862823	862798	-	exactMatch	III	866184	866209	+	exactMatch	III	862448	862472	+	exactMatch	III	866559	866535	-
SPCC645.02	x165	exactMatch	III	1229299	1229323	+	exactMatch	III	1230740	1230716	-	exactMatch	III	1229819	1229795	-	exactMatch	III	1230193	1230217	+	exactMatch	III	1229445	1229469	+	exactMatch	III	1230567	1230543	-
SPCC645.03c	x166-0-0	exactMatch	III	1232151	1232127	-	exactMatch	III	1230619	1230643	+	exactMatch	III	1231596	1231620	+	exactMatch	III	1231093	1231069	-	exactMatch	III	1231970	1231946	-	exactMatch	III	1230719	1230743	+
SPCC645.04	x167	exactMatch	III	1231735	1231759	+	exactMatch	III	1233621	1233597	-	exactMatch	III	1232209	1232185	-	exactMatch	III	1233137	1233161	+	exactMatch	III	1231835	1231859	+	exactMatch	III	1233511	1233487	-
SPCC645.11c	x168	exactMatch	III	1257943	1257919	-	exactMatch	III	1256486	1256510	+	exactMatch	III	1257469	1257493	+	exactMatch	III	1257018	1256992	-	exactMatch	III	1257843	1257819	-	exactMatch	III	1256642	1256666	+
SPCC645.12c	x169	exactMatch	III	1258722	1258698	-	exactMatch	III	1257261	1257285	+	exactMatch	III	1258211	1258235	+	exactMatch	III	1257738	1257714	-	exactMatch	III	1258585	1258561	-	exactMatch	III	1257364	1257388	+
SPAC17H9.06c	x17	exactMatch	I	2016579	2016555	-	exactMatch	I	2013758	2013782	+	exactMatch	I	2016105	2016129	+	exactMatch	I	2014232	2014208	-	exactMatch	I	2016479	2016455	-	exactMatch	I	2013858	2013882	+
SPCC663.06c	x171	exactMatch	III	1646316	1646292	-	exactMatch	III	1644729	1644753	+	exactMatch	III	1645842	1645866	+	exactMatch	III	1645277	1645252	-	exactMatch	III	1646216	1646192	-	exactMatch	III	1644902	1644926	+
SPCC663.08c	x173	exactMatch	III	1649210	1649186	-	exactMatch	III	1647550	1647574	+	exactMatch	III	1648736	1648760	+	exactMatch	III	1648025	1648000	-	exactMatch	III	1649110	1649086	-	exactMatch	III	1647650	1647674	+
SPCC663.09c	x174	exactMatch	III	1650739	1650715	-	exactMatch	III	1649078	1649102	+	exactMatch	III	1650224	1650248	+	exactMatch	III	1649553	1649528	-	exactMatch	III	1650598	1650574	-	exactMatch	III	1649178	1649202	+
SPCC663.10	x175	exactMatch	III	1650848	1650872	+	exactMatch	III	1653225	1653201	-	exactMatch	III	1651343	1651319	-	exactMatch	III	1652747	1652775	+	exactMatch	III	1650969	1650993	+	exactMatch	III	1653125	1653101	-
SPCC663.11	x176	exactMatch	III	1653461	1653485	+	exactMatch	III	1655145	1655121	-	exactMatch	III	1653955	1653931	-	exactMatch	III	1654620	1654644	+	exactMatch	III	1653581	1653605	+	exactMatch	III	1654994	1654970	-
SPCC663.12	x177	exactMatch	III	1655250	1655274	+	exactMatch	III	1657129	1657105	-	exactMatch	III	1655739	1655715	-	exactMatch	III	1656587	1656612	+	exactMatch	III	1655365	1655389	+	exactMatch	III	1656962	1656938	-
SPCC663.13c	x178-0	exactMatch	III	1657959	1657935	-	exactMatch	III	1656646	1656670	+	exactMatch	III	1657477	1657501	+	exactMatch	III	1657131	1657106	-	exactMatch	III	1657851	1657827	-	exactMatch	III	1656756	1656780	+
SPCC663.15c	x179	exactMatch	III	1662705	1662681	-	exactMatch	III	1659832	1659856	+	exactMatch	III	1662224	1662249	+	exactMatch	III	1660414	1660389	-	exactMatch	III	1662599	1662575	-	exactMatch	III	1660039	1660063	+
SPCC70.02c	x180	exactMatch	III	2350034	2350010	-	exactMatch	III	2348915	2348939	+	exactMatch	III	2349554	2349578	+	exactMatch	III	2349440	2349414	-	exactMatch	III	2349928	2349904	-	exactMatch	III	2349064	2349088	+
SPCC70.03c	x181	exactMatch	III	2352633	2352609	-	exactMatch	III	2350298	2350322	+	exactMatch	III	2352074	2352098	+	exactMatch	III	2350799	2350775	-	exactMatch	III	2352448	2352424	-	exactMatch	III	2350425	2350449	+
SPCC70.04c	x182	exactMatch	III	2354859	2354835	-	exactMatch	III	2353133	2353157	+	exactMatch	III	2354371	2354396	+	exactMatch	III	2353610	2353584	-	exactMatch	III	2354746	2354722	-	exactMatch	III	2353234	2353258	+
SPCC70.08c	x183	exactMatch	III	2368999	2368975	-	exactMatch	III	2367429	2367453	+	exactMatch	III	2368506	2368530	+	exactMatch	III	2367913	2367888	-	exactMatch	III	2368880	2368856	-	exactMatch	III	2367538	2367562	+
SPCC70.09c	x184	exactMatch	III	2370239	2370215	-	exactMatch	III	2368732	2368756	+	exactMatch	III	2369680	2369705	+	exactMatch	III	2369206	2369182	-	exactMatch	III	2370055	2370031	-	exactMatch	III	2368832	2368856	+
SPCC70.10	x185	exactMatch	III	2370447	2370471	+	exactMatch	III	2371794	2371770	-	exactMatch	III	2370922	2370898	-	exactMatch	III	2371312	2371336	+	exactMatch	III	2370548	2370572	+	exactMatch	III	2371686	2371662	-
SPCC1827.08c	x186	exactMatch	III	2373052	2373028	-	exactMatch	III	2371544	2371568	+	exactMatch	III	2372566	2372590	+	exactMatch	III	2372023	2371999	-	exactMatch	III	2372940	2372916	-	exactMatch	III	2371649	2371673	+
SPCC736.02	x187	exactMatch	III	312766	312790	+	exactMatch	III	314487	314463	-	exactMatch	III	313265	313241	-	exactMatch	III	314013	314037	+	exactMatch	III	312891	312915	+	exactMatch	III	314387	314363	-
SPCC736.03c	x188	exactMatch	III	316103	316079	-	exactMatch	III	313932	313956	+	exactMatch	III	315625	315649	+	exactMatch	III	314462	314437	-	exactMatch	III	315999	315975	-	exactMatch	III	314087	314111	+
SPCC736.05	x189	exactMatch	III	320197	320221	+	exactMatch	III	322009	321985	-	exactMatch	III	321110	321086	-	exactMatch	III	321522	321546	+	exactMatch	III	320736	320760	+	exactMatch	III	321896	321872	-
SPCC736.07c	x190	exactMatch	III	327516	327492	-	exactMatch	III	324471	324495	+	exactMatch	III	327039	327063	+	exactMatch	III	324949	324925	-	exactMatch	III	327413	327389	-	exactMatch	III	324575	324599	+
SPCC736.12c	x191	exactMatch	III	339989	339965	-	exactMatch	III	337592	337616	+	exactMatch	III	339500	339525	+	exactMatch	III	338068	338044	-	exactMatch	III	339875	339851	-	exactMatch	III	337694	337718	+
SPCC736.13	x192	exactMatch	III	342222	342198	-	exactMatch	III	340362	340386	+	exactMatch	III	341742	341766	+	exactMatch	III	340852	340828	-	exactMatch	III	342116	342092	-	exactMatch	III	340478	340502	+
SPCC737.07c	x193	exactMatch	III	1900717	1900693	-	exactMatch	III	1897702	1897726	+	exactMatch	III	1900217	1900241	+	exactMatch	III	1898181	1898157	-	exactMatch	III	1900591	1900567	-	exactMatch	III	1897807	1897831	+
SPCC74.06	x195	exactMatch	III	1940010	1940034	+	exactMatch	III	1947933	1947909	-	exactMatch	III	1940503	1940479	-	exactMatch	III	1947446	1947470	+	exactMatch	III	1940129	1940153	+	exactMatch	III	1947820	1947796	-
SPCC757.11c	x196	exactMatch	III	71488	71464	-	exactMatch	III	69201	69225	+	exactMatch	III	70993	71017	+	exactMatch	III	69713	69688	-	exactMatch	III	71367	71343	-	exactMatch	III	69338	69362	+
SPCC777.05	x197	exactMatch	III	1604712	1604736	+	exactMatch	III	1606568	1606544	-	exactMatch	III	1605606	1605582	-	exactMatch	III	1606083	1606109	+	exactMatch	III	1605232	1605256	+	exactMatch	III	1606459	1606435	-
SPCC777.06c	x198	exactMatch	III	1608175	1608151	-	exactMatch	III	1606215	1606239	+	exactMatch	III	1607661	1607685	+	exactMatch	III	1606705	1606681	-	exactMatch	III	1608035	1608011	-	exactMatch	III	1606331	1606355	+
SPCC777.13	x199	exactMatch	III	1619259	1619283	+	exactMatch	III	1622787	1622763	-	exactMatch	III	1620183	1620159	-	exactMatch	III	1622312	1622337	+	exactMatch	III	1619809	1619833	+	exactMatch	III	1622687	1622663	-
SPAC18B11.03c	x20	exactMatch	I	311846	311870	+	exactMatch	I	314026	314002	-	exactMatch	I	312394	312369	-	exactMatch	I	313552	313576	+	exactMatch	I	312019	312043	+	exactMatch	I	313926	313902	-
SPCC790.02	x200	exactMatch	III	2242475	2242499	+	exactMatch	III	2245787	2245763	-	exactMatch	III	2242987	2242963	-	exactMatch	III	2245270	2245296	+	exactMatch	III	2242613	2242637	+	exactMatch	III	2245646	2245622	-
SPCC794.01c	x201	exactMatch	III	241640	241616	-	exactMatch	III	239383	239407	+	exactMatch	III	241162	241186	+	exactMatch	III	239936	239911	-	exactMatch	III	241536	241512	-	exactMatch	III	239561	239585	+
SPCC794.02	x202	exactMatch	III	243405	243429	+	exactMatch	III	245370	245346	-	exactMatch	III	244330	244306	-	exactMatch	III	244876	244900	+	exactMatch	III	243956	243980	+	exactMatch	III	245250	245226	-
SPCC794.07	x203	exactMatch	III	262460	262484	+	exactMatch	III	264849	264825	-	exactMatch	III	263285	263261	-	exactMatch	III	264363	264389	+	exactMatch	III	262911	262935	+	exactMatch	III	264739	264715	-
SPCC794.09c	x204	exactMatch	III	269916	269892	-	exactMatch	III	267649	267673	+	exactMatch	III	269409	269434	+	exactMatch	III	268129	268103	-	exactMatch	III	269784	269760	-	exactMatch	III	267753	267777	+
SPCC825.03c	x206-0	exactMatch	III	1029582	1029558	-	exactMatch	III	1027851	1027875	+	exactMatch	III	1029108	1029132	+	exactMatch	III	1028332	1028308	-	exactMatch	III	1029482	1029458	-	exactMatch	III	1027958	1027982	+
SPCC830.06	x208	exactMatch	III	2191761	2191785	+	exactMatch	III	2193412	2193388	-	exactMatch	III	2192730	2192706	-	exactMatch	III	2192897	2192921	+	exactMatch	III	2192356	2192380	+	exactMatch	III	2193271	2193247	-
SPCC895.05	x209	exactMatch	III	1002680	1002704	+	exactMatch	III	1007964	1007940	-	exactMatch	III	1003166	1003142	-	exactMatch	III	1007488	1007513	+	exactMatch	III	1002792	1002816	+	exactMatch	III	1007863	1007839	-
SPCC895.06	x210	exactMatch	III	1008048	1008072	+	exactMatch	III	1011283	1011259	-	exactMatch	III	1008993	1008969	-	exactMatch	III	1010682	1010706	+	exactMatch	III	1008619	1008643	+	exactMatch	III	1011056	1011032	-
SPCP1E11.03	x211	exactMatch	III	2394226	2394250	+	exactMatch	III	2396536	2396512	-	exactMatch	III	2395177	2395153	-	exactMatch	III	2396044	2396068	+	exactMatch	III	2394803	2394827	+	exactMatch	III	2396418	2396394	-
SPCP1E11.04c	x212	exactMatch	III	2398557	2398533	-	exactMatch	III	2396175	2396199	+	exactMatch	III	2398082	2398106	+	exactMatch	III	2396652	2396628	-	exactMatch	III	2398456	2398432	-	exactMatch	III	2396278	2396302	+
SPCP1E11.05c	x213	exactMatch	III	2400823	2400799	-	exactMatch	III	2398512	2398536	+	exactMatch	III	2400348	2400373	+	exactMatch	III	2399042	2399016	-	exactMatch	III	2400723	2400699	-	exactMatch	III	2398666	2398690	+
SPCP1E11.08	x214	exactMatch	III	2406036	2406060	+	exactMatch	III	2407790	2407766	-	exactMatch	III	2406868	2406844	-	exactMatch	III	2407315	2407340	+	exactMatch	III	2406494	2406518	+	exactMatch	III	2407690	2407666	-
SPCP25A2.03	x215	exactMatch	III	1182351	1182375	+	exactMatch	III	1185580	1185556	-	exactMatch	III	1183271	1183247	-	exactMatch	III	1185095	1185121	+	exactMatch	III	1182897	1182921	+	exactMatch	III	1185471	1185447	-
SPCP31B10.02	x216	exactMatch	III	524921	524945	+	exactMatch	III	526204	526180	-	exactMatch	III	525432	525408	-	exactMatch	III	525730	525754	+	exactMatch	III	525058	525082	+	exactMatch	III	526104	526080	-
SPCP31B10.04	x217	exactMatch	III	527194	527218	+	exactMatch	III	529097	529073	-	exactMatch	III	528118	528094	-	exactMatch	III	528594	528618	+	exactMatch	III	527744	527768	+	exactMatch	III	528968	528944	-
SPCP31B10.05	x218	exactMatch	III	528746	528770	+	exactMatch	III	531229	531205	-	exactMatch	III	529266	529242	-	exactMatch	III	530755	530779	+	exactMatch	III	528892	528916	+	exactMatch	III	531129	531105	-
SPCP31B10.06	x219	exactMatch	III	532904	532928	+	exactMatch	III	537337	537313	-	exactMatch	III	533394	533369	-	exactMatch	III	536854	536878	+	exactMatch	III	533019	533043	+	exactMatch	III	537228	537204	-
SPAC1F12.09	x22	exactMatch	I	3818219	3818243	+	exactMatch	I	3820824	3820800	-	exactMatch	I	3819147	3819123	-	exactMatch	I	3820334	3820358	+	exactMatch	I	3818773	3818797	+	exactMatch	I	3820708	3820684	-
SPCP31B10.07	x220	exactMatch	III	536887	536911	+	exactMatch	III	540299	540275	-	exactMatch	III	537361	537337	-	exactMatch	III	539825	539849	+	exactMatch	III	536987	537011	+	exactMatch	III	540199	540175	-
SPACUNK4.17	x221	exactMatch	I	2874699	2874675	-	exactMatch	I	2872623	2872647	+	exactMatch	I	2874225	2874249	+	exactMatch	I	2873123	2873098	-	exactMatch	I	2874599	2874575	-	exactMatch	I	2872748	2872772	+
SPACUNK4.16c	x222	exactMatch	I	2877069	2877093	+	exactMatch	I	2880761	2880737	-	exactMatch	I	2877543	2877519	-	exactMatch	I	2880250	2880274	+	exactMatch	I	2877169	2877193	+	exactMatch	I	2880624	2880600	-
SPACUNK4.15	x223	exactMatch	I	2882152	2882128	-	exactMatch	I	2880676	2880700	+	exactMatch	I	2881673	2881697	+	exactMatch	I	2881169	2881145	-	exactMatch	I	2882047	2882023	-	exactMatch	I	2880795	2880819	+
SPACUNK4.09	x224	exactMatch	I	2895441	2895417	-	exactMatch	I	2893526	2893550	+	exactMatch	I	2894927	2894951	+	exactMatch	I	2894000	2893976	-	exactMatch	I	2895301	2895277	-	exactMatch	I	2893626	2893650	+
SPAC1399.05c	x225	exactMatch	I	1838137	1838161	+	exactMatch	I	1840714	1840690	-	exactMatch	I	1839104	1839080	-	exactMatch	I	1840225	1840249	+	exactMatch	I	1838730	1838754	+	exactMatch	I	1840599	1840575	-
SPAC1399.04c	x226	exactMatch	I	1840186	1840210	+	exactMatch	I	1841618	1841594	-	exactMatch	I	1840713	1840689	-	exactMatch	I	1841133	1841157	+	exactMatch	I	1840339	1840363	+	exactMatch	I	1841507	1841483	-
SPAC20H4.03c	x229	exactMatch	I	2116745	2116721	-	exactMatch	I	2114706	2114730	+	exactMatch	I	2116266	2116290	+	exactMatch	I	2115181	2115157	-	exactMatch	I	2116640	2116616	-	exactMatch	I	2114807	2114831	+
SPAC1F8.07c	x23	exactMatch	I	103980	103956	-	exactMatch	I	101327	101351	+	exactMatch	I	103478	103504	+	exactMatch	I	101802	101777	-	exactMatch	I	103854	103830	-	exactMatch	I	101427	101451	+
SPAC20H4.04	x230	exactMatch	I	2116449	2116473	+	exactMatch	I	2119660	2119636	-	exactMatch	I	2116926	2116902	-	exactMatch	I	2119185	2119209	+	exactMatch	I	2116552	2116576	+	exactMatch	I	2119559	2119535	-
SPAC20H4.08	x231	exactMatch	I	2124638	2124662	+	exactMatch	I	2126211	2126187	-	exactMatch	I	2125122	2125098	-	exactMatch	I	2125736	2125760	+	exactMatch	I	2124748	2124772	+	exactMatch	I	2126110	2126086	-
SPAC589.02c	x232	exactMatch	I	3099333	3099309	-	exactMatch	I	3094641	3094665	+	exactMatch	I	3098818	3098842	+	exactMatch	I	3095146	3095122	-	exactMatch	I	3099192	3099168	-	exactMatch	I	3094772	3094796	+
